ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF	empP	GammaP	GammaBH
4884	cosine	24.0	18.0	16.0	410.08699523866517	67.47129176053812	92.0	80.0	636.101078315	329.86650171900004	306.234576596	1.92835912407	1.15804690105	0.2477406796496996	0.04493949144849353	2.9660064356005735	0.6333666333666333	0.6333666333666333	0.7946311313084988
4885	cosine	24.0	12.0	18.0	207.14197341545696	23.88644220370644	72.0	92.0	249.26627027900003	167.53759966200002	81.72867061720001	1.48782285757	1.17868726565	0.344343136106689	0.009202243653261678	0.6073480811152707	0.24075924075924077	0.22476249763767742	0.5214990344075684
4886	cosine	24.0	18.0	12.0	485.9854171724208	184.24339303013176	92.0	60.0	866.094696409	253.43750957700001	612.657186832	3.41738954843	1.98626017926	0.7546243195529567	1.1947009576189846e-07	7.885026320285298e-06	7.885026320285298e-06	7.885026320285298e-06	0.0008017084484673815
4887	cosine	24.0	8.0	18.0	2508.251417740797	484.4194951080111	56.0	92.0	3508.04528441	1364.65458556	2143.39069885	2.57064704983	1.32353944232	0.598214483155779	2.1073337805647658e-05	0.0013908402951727456	0.0013908402951727456	0.0013908402951727456	0.01981523631008167
4888	cosine	24.0	8.0	22.0	179.41846561893817	32.461673683968456	66.0	92.0	234.29438917599998	108.630415591	125.66397358399999	2.15680284293	1.2358411592299998	0.4395869822638583	0.0013087389029084813	0.08637676759195978	0.04895104895104895	0.04869796830037982	0.22235005168475724
4889	cosine	24.0	22.0	0.0	907.2960022723511	158.90421896883714	92.0	48.0	1387.94312163	675.392902422	712.550219208	2.05501585322	1.29095369575	0.20260610044699529	0.0827141103030547	5.4591312800016105	0.8431568431568431	0.8407397752816452	0.9103795429376824
4890	cosine	24.0	12.0	14.0	123.91185684074956	39.54623620895208	80.0	62.0	240.09935181400002	74.1311769288	165.968174886	3.2388444614200003	1.4958685678900001	0.4678359046685163	0.0006804648061914028	0.044910677208632586	0.022977022977022976	0.022977022977022976	0.12625248214000412
4891	cosine	24.0	20.0	14.0	353.49040555823717	78.63306738819762	94.0	62.0	571.556788752	223.248334539	348.308454213	2.5601838864	1.26246654176	0.5908744281477326	2.614646528035989e-05	0.0017256667085037527	0.0017256667085037527	0.0017256667085037527	0.01981523631008167
4892	cosine	24.0	16.0	2.0	174.79160670712528	33.577205343499834	88.0	76.0	241.068869282	107.831915812	133.23695347	2.23559850038	1.38371203447	0.4706391289551429	0.0006364899911701089	0.0420083394172272	0.02097902097902098	0.02097902097902098	0.11850209411185021
4893	cosine	24.0	16.0	14.0	311.24568689755984	38.514607456807276	66.0	86.0	448.38495799199995	256.615772288	191.769185705	1.7473008537099999	1.11243479164	0.3469225214884106	0.008773600268086433	0.5790576176937046	0.23276723276723277	0.2168826203489497	0.5172553939911836
4894	cosine	24.0	8.0	4.0	70.5305664922075	11.972784454657106	80.0	76.0	91.93764943629999	41.5468625648	50.3907868715	2.21286623732	1.2218743269299999	0.3413125578741561	0.009729191976092377	0.6421266704220968	0.25074925074925075	0.23427971083223792	0.5318424121374502
4895	cosine	24.0	0.0	22.0	4.853110383596147	0.15548428073335568	76.0	80.0	5.58748775607	4.7588927211400005	0.8285950349369999	1.1741150901000001	1.00596987997	0.224708584132122	0.061980510213017925	4.090713674059184	0.7472527472527473	0.7472527472527473	0.8553123610784237
4896	cosine	24.0	20.0	14.0	65.30546227007879	10.893537475496911	94.0	60.0	92.206765656	42.9537755726	49.2529900834	2.1466510086	1.2473778221	0.6275747031879645	8.680264520583417e-06	0.0005728974583585054	0.0005728974583585054	0.0005728974583585054	0.0119213363310247
4897	cosine	24.0	8.0	4.0	133.48956113958238	27.204754838144247	80.0	94.0	199.117262673	77.1028915719	122.01437110100001	2.5824876164	1.2229664336900001	0.31195233784197063	0.016354775795705618	1.079415202516571	0.3676323676323676	0.3408664493078358	0.6505211897015791
4898	cosine	24.0	12.0	0.0	17.99265345475051	1.8579325155687376	52.0	76.0	23.2506517504	14.143163403399999	9.107488346910001	1.6439498779100001	1.0839318945899998	0.1811710973284012	0.10743221538864678	7.090526215650687	0.8971028971028971	0.8971028971028971	0.9358666025332693
4899	cosine	24.0	10.0	4.0	101.1882355758682	27.60194788162041	62.0	76.0	162.501492308	56.418397309300005	106.08309499799999	2.8802926006	1.4142238961700002	0.5835343731396863	3.23628176936466e-05	0.0021359459677806752	0.001998001998001998	0.001998001998001998	0.01981523631008167
4900	cosine	24.0	16.0	20.0	84.6193760555833	18.828645550481376	56.0	76.0	123.665725665	45.9125216372	77.7532040281	2.69350759347	1.35246181712	0.4265167106155982	0.0017504949338750207	0.11553266563575135	0.06293706293706294	0.0614871707233399	0.2557285560078595
4901	cosine	24.0	8.0	10.0	19.425233757949325	1.6013397914998535	54.0	60.0	24.6190523862	15.874155096800001	8.74489728938	1.55088899132	1.03714872942	0.23944357325553986	0.05058223589567321	3.338427569114432	0.6863136863136863	0.6811775746171751	0.8272010314560353
4902	cosine	24.0	8.0	20.0	5.1259051515841465	0.5825482312445801	54.0	92.0	7.103439690730001	4.80016029822	2.30327939251	1.47983384917	1.0120549619499999	0.2679120077936924	0.033317376524239814	2.1989468505998278	0.5414585414585414	0.5414585414585414	0.7285543677725671
4903	cosine	24.0	22.0	20.0	4.743538372498054	0.00943466947376253	70.0	48.0	4.7887854577699995	4.74157110792	0.0472143498515	1.0099575328000001	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
4904	cosine	24.0	22.0	12.0	88.53911804860172	18.92051949773519	70.0	66.0	128.638476295	46.6901941359	81.9482821587	2.7551497413	1.36651519855	0.5321539880833617	0.00013466915543836823	0.008888164258932305	0.003996003996003996	0.003996003996003996	0.03349465547856969
4905	cosine	24.0	18.0	14.0	136.0645428356207	14.243458824816715	90.0	62.0	160.041286972	108.73682087700001	51.3044660948	1.47182238437	1.15699985648	0.3750228110669367	0.0051230424650993076	0.3381208026965543	0.14685314685314685	0.14377142270820698	0.4152285382749331
4906	cosine	24.0	18.0	20.0	443.7966543077748	54.809034479415104	56.0	78.0	535.999867425	331.668857109	204.33101031599998	1.6160693292	1.1394458469	0.2657278887996337	0.03444220575113408	2.273185579574849	0.5454545454545454	0.5454545454545454	0.7285543677725671
4907	cosine	24.0	4.0	6.0	3858.888651479717	279.3998798760372	92.0	56.0	4527.26168195	3450.64711522	1076.61456673	1.31200367084	1.09845720927	0.2173410895704131	0.0683859475317161	4.513472537093263	0.7772227772227772	0.7772227772227772	0.8723422312178915
4908	cosine	24.0	12.0	8.0	15.569706144658106	1.8549513826996555	60.0	80.0	21.667416234	13.6830262393	7.98438999472	1.5835251540900002	1.10797249922	0.424934082855063	0.001812324775693788	0.11961343519579005	0.06593406593406594	0.06321937344123273	0.2606730907537278
4909	cosine	24.0	20.0	8.0	70.59709917506696	9.479714033026099	92.0	54.0	90.2063534097	46.3114411419	43.894912267799995	1.94782004588	1.09489565237	0.4706168609467441	0.000636828730165361	0.04203069619091383	0.02097902097902098	0.02097902097902098	0.11850209411185021
4910	cosine	24.0	8.0	0.0	763.6890300011098	77.04400732864123	80.0	48.0	947.1964179239999	634.16510343	313.031314494	1.49361169954	1.13516059994	0.6396448946492532	5.960748604601715e-06	0.00039340940790371314	0.00039340940790371314	0.00039340940790371314	0.009425245316559073
4911	cosine	24.0	0.0	14.0	307.11414058258794	67.248758551268	48.0	62.0	497.059595783	189.534888508	307.52470727599996	2.62252295447	1.3135628339399998	0.6151857959026946	1.2680028814103234e-05	0.0008368819017308134	0.0008368819017308134	0.0008368819017308134	0.01540682779278368
4912	cosine	24.0	14.0	20.0	13976.43509726572	2790.6475941781828	56.0	92.0	18811.4414057	6985.71614971	11825.725256	2.6928436544800003	1.22026226969	0.2836216007012473	0.026088062184941387	1.7218121042061316	0.48451548451548454	0.4658621871128489	0.6866851113298932
4913	cosine	24.0	4.0	22.0	112.98011813594006	13.582098037930033	76.0	60.0	145.674548246	91.72553612790001	53.9490121185	1.58815695602	1.1687969570399999	0.2899321728178315	0.023578911023083498	1.5562081275235111	0.46153846153846156	0.43648176491585766	0.6866851113298932
4914	cosine	24.0	18.0	4.0	278.7366459516232	38.17957395292096	90.0	76.0	364.834436117	187.77230161	177.062134507	1.94296194374	1.1524102893600001	0.7353388452292877	2.3999839525776555e-07	1.5839894087012528e-05	1.5839894087012528e-05	1.5839894087012528e-05	0.0011329696501760622
4915	cosine	24.0	12.0	16.0	71.86224664218234	14.439449922461707	76.0	64.0	119.73684298	43.754674424499996	75.9821685556	2.73654974137	1.2460249880399998	0.2564257396539173	0.03958738267049287	2.6127672562525293	0.5944055944055944	0.5944055944055944	0.7628937154799224
4916	cosine	24.0	14.0	4.0	654.4398213243427	100.77028161959713	66.0	92.0	819.437186099	450.020085081	369.41710101800004	1.82089025194	1.17154113566	0.5294690200745357	0.00014461894375584428	0.009544850287885723	0.003996003996003996	0.003996003996003996	0.03349465547856969
4917	cosine	24.0	16.0	14.0	4.781855403453537	0.18863120176196568	88.0	48.0	5.6862504005900005	4.74157110792	0.944679292665	1.19923339146	1.0	0.19194297398747864	0.09441561668094928	6.231430700942652	0.8651348651348651	0.8651348651348651	0.9181579575280362
4918	cosine	24.0	18.0	20.0	45.24529788257005	8.446616127893979	86.0	92.0	65.4356354577	28.4129765844	37.0226588732	2.30301937086	1.2760283686	0.3026345400218049	0.01914015380521608	1.2632501511442609	0.4005994005994006	0.37986891133288586	0.6866851113298932
4919	cosine	24.0	20.0	2.0	28.389035481023683	5.691182173893249	66.0	56.0	42.0397459805	15.746517004100001	26.2932289764	2.6697806232	1.15025145391	0.2206120916977232	0.06548169886148833	4.321792124858229	0.7542457542457542	0.7542457542457542	0.8566330096859269
4920	cosine	24.0	2.0	6.0	190.20179760368424	34.532686224468925	92.0	78.0	285.914614377	160.793188856	125.121425521	1.7781512787400002	1.1998363006000001	0.3529793467163571	0.007835221812399042	0.5171246396183368	0.21078921078921078	0.19917072184247017	0.49383961613047694
4921	cosine	24.0	20.0	18.0	4.806739753970131	0.2315631288657637	94.0	48.0	5.87781465819	4.74157110792	1.1362435502700001	1.23963440058	1.0	0.3834757889533725	0.0043288739113516665	0.28570567814921005	0.13786213786213786	0.12608091436085464	0.3911055124184427
4922	cosine	24.0	22.0	18.0	124.77133862789556	21.60888957498033	94.0	68.0	173.698502308	90.08276897959999	83.6157333281	1.9282100703099998	1.2728679533	0.3971017650559018	0.0032782919758639786	0.21636727040702255	0.1088911088911089	0.10132156663092523	0.3420436565693431
4923	cosine	24.0	20.0	14.0	131.26805522159248	26.156554521252502	92.0	76.0	176.44752134700002	90.06040663690001	86.38711471040001	1.95921302086	1.35263881886	0.4440733279868053	0.0011823697179425114	0.07803640138420574	0.04795204795204795	0.044884327758399914	0.20897184548041595
4924	cosine	24.0	18.0	2.0	19.318653436844272	4.567284365839729	82.0	74.0	34.0018538025	11.0924565683	22.9093972342	3.06531322374	1.18113233996	0.2688989560695715	0.03281911126145809	2.166061343256234	0.5404595404595405	0.5367577591123501	0.7251477298756671
4925	cosine	24.0	20.0	0.0	412.65938459842494	75.49944062612718	92.0	48.0	598.701792437	293.86517917099997	304.836613266	2.03733492388	1.1644110970100001	0.3542821368374712	0.007645325004839695	0.5045914503194199	0.2047952047952048	0.19550490216163158	0.488703639103211
4926	cosine	24.0	12.0	16.0	617.3180805509604	67.57482674727599	52.0	90.0	711.802637761	433.18202158800005	278.620616173	1.6431952442299997	1.1301563211599999	0.4469134319682559	0.0011082524137469671	0.07314465930729983	0.04095904095904096	0.04095904095904096	0.19550907108159016
4927	cosine	24.0	16.0	2.0	500.8752482656929	38.76554416390214	66.0	76.0	575.39858087	417.80436480099996	157.594216069	1.37719619359	1.11209066971	0.544176492854384	9.748723619233e-05	0.0064341575886937815	0.001998001998001998	0.001998001998001998	0.01981523631008167
4928	cosine	24.0	0.0	18.0	332.1160400628185	62.81697396524906	70.0	90.0	440.020593749	199.805288842	240.21530490700002	2.2022469790400003	1.30808643848	0.49730588291535205	0.00033134938268771316	0.021869059257389068	0.00999000999000999	0.00999000999000999	0.06875897905066865
4929	cosine	24.0	22.0	0.0	152.68238415909784	11.600285676750767	92.0	48.0	178.220029486	136.994377495	41.2256519907	1.30092951802	1.13725357065	0.20997359500870416	0.07529048637923798	4.969172101029708	0.8141858141858141	0.8123702912637377	0.8959875946329818
4930	cosine	24.0	12.0	14.0	54.3980390708655	13.97845744465199	70.0	58.0	92.1566067729	27.331584311100002	64.8250224617	3.3717989313700003	1.29456041019	0.4088959481748449	0.0025606146062217673	0.16900056401063662	0.0959040959040959	0.08329650526222088	0.3056857710253392
4931	cosine	24.0	4.0	0.0	213.25172714113916	27.56312620203937	58.0	68.0	268.939792508	170.120247664	98.8195448441	1.58088056067	1.2265468100399999	0.4280909153452777	0.0016909043639713802	0.1115996880221111	0.06293706293706294	0.05980537273221432	0.25182693312763377
4932	cosine	24.0	22.0	0.0	175.91733774958595	31.016301945137702	90.0	48.0	270.182762953	129.149495385	141.033267569	2.0920156300099997	1.28901126604	0.2320760786938309	0.05605319139859437	3.699510632307229	0.7152847152847153	0.7152847152847153	0.8359106374118884
4933	cosine	24.0	12.0	10.0	10.507818287822944	0.5507155200365607	50.0	58.0	12.231515285	9.93155423688	2.29996104808	1.23158117987	1.0513087058600001	0.15840113307674175	0.139090076569109	9.179945053561195	0.964035964035964	0.9589737590838905	0.9749075199236427
4934	cosine	24.0	2.0	22.0	137.07444686716872	23.940641243556737	84.0	54.0	179.263875056	90.9712090434	88.29266601299999	1.97055614564	1.3579596067200002	0.3015031919868884	0.019504336524448742	1.2872862106136167	0.4025974025974026	0.38475784772752036	0.6866851113298932
4935	cosine	24.0	20.0	6.0	197.32439939434548	45.193859014192206	92.0	70.0	364.20934090800006	141.722203619	222.48713729	2.5698820058500003	1.3682849357700002	0.3956282840374724	0.003379637955668793	0.22305610507414034	0.10989010989010989	0.10378745879653725	0.3471344031646449
4936	cosine	24.0	22.0	18.0	101.23736436579435	20.30577971348772	70.0	90.0	165.815197234	62.4494578556	103.36573937799999	2.65519033996	1.23128386295	0.36768681949620535	0.005914759289857825	0.3903741131306164	0.16183816183816183	0.16067611966332404	0.4361711848996598
4937	cosine	24.0	16.0	14.0	4.749703207450505	0.03554635983009745	64.0	48.0	4.91936370045	4.74157110792	0.177792592529	1.0374965572600001	1.0	0.23764368207973546	0.051877870752489535	3.423939469664309	0.6903096903096904	0.6897836805924301	0.8301174720267799
4938	cosine	24.0	18.0	20.0	4.946222872687813	0.31947834200631003	70.0	94.0	5.99916272515	4.77373841656	1.2254243086	1.2567011850399998	1.00524769662	0.17715192586642242	0.11260606365924808	7.432000201510372	0.9110889110889111	0.9110889110889111	0.9434526721932535
4939	cosine	24.0	0.0	22.0	74.8372532893751	16.671534484254234	82.0	92.0	98.27401188569999	22.0484373677	76.2255745179	4.457187157830001	1.18845805716	0.3352210025577558	0.010868624632020605	0.7173292257133599	0.27172827172827174	0.25425871740052974	0.5502641954505989
4940	cosine	24.0	8.0	12.0	654.5576286234996	98.9147281152625	80.0	84.0	877.38784592	487.767286265	389.620559655	1.79878370409	1.26483907428	0.6447275739869921	5.078245621338965e-06	0.0003351642110083717	0.0003351642110083717	0.0003351642110083717	0.008462270701794044
4941	cosine	24.0	20.0	10.0	12.169884451846242	1.0577473225330327	94.0	58.0	15.725260091800001	11.1356933115	4.589566780309999	1.4121491722100001	1.08129351934	0.3633327228982952	0.006434369694368368	0.4246683998283123	0.17482517482517482	0.17141980647994381	0.45275349311853885
4942	cosine	24.0	16.0	22.0	824.4533852707443	167.69131881297105	84.0	94.0	1139.75783596	581.232273124	558.525562835	1.96093350053	1.39296958644	0.6030063839737768	1.828143536847057e-05	0.0012065747343190574	0.0012065747343190574	0.0012065747343190574	0.019741494868551913
4943	cosine	24.0	22.0	20.0	4.8033921475206265	0.29648329051627914	70.0	48.0	6.2252760583099995	4.74157110792	1.48370495039	1.3129142043100002	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
4944	cosine	24.0	4.0	6.0	9.811778625812856	0.5167221457438157	76.0	82.0	11.025765193	8.71711018873	2.3086550043000003	1.26484178292	1.0610034776000001	0.3057510243109201	0.018166718113862217	1.1990033955149062	0.3926073926073926	0.3665691450013532	0.6723154111359824
4945	cosine	24.0	20.0	18.0	23.586685265463377	2.8419117122588635	92.0	74.0	30.659362476	18.662049499000002	11.997312977	1.64287220852	1.15166027301	0.218144790660728	0.06766331091535943	4.465778520413722	0.7572427572427572	0.7572427572427572	0.8566330096859269
4946	cosine	24.0	16.0	18.0	4.744391353836932	0.013525424267546752	64.0	48.0	4.80925700991	4.74157110792	0.0676859019845	1.0142749946	1.0	0.28179664995845805	0.02685400529940493	1.7723643497607255	0.4905094905094905	0.4744894859395955	0.6866851113298932
4947	cosine	24.0	16.0	10.0	10.466558710830242	0.6276955629623718	76.0	48.0	12.4912754097	9.47417632015	3.01709908956	1.31845502845	1.06054108427	0.20514059172313384	0.08010054349500118	5.286635870670079	0.8261738261738262	0.8261738261738262	0.9009530755257996
4948	cosine	24.0	14.0	20.0	82.46369295122315	18.062453023510887	84.0	92.0	125.89681948299999	43.3015771296	82.5952423534	2.9074418953900003	1.28074272895	0.4514133829948516	0.0009994933486162745	0.06596656100867411	0.03996003996003996	0.03921493647610956	0.1922077922077922
4949	cosine	24.0	14.0	12.0	43663.939678822644	3715.715695587344	64.0	94.0	50939.5971891	33504.8033927	17434.7937964	1.5203669931200001	1.08931179117	0.2771535580524344	0.02888775235643767	1.9065916555248859	0.5004995004995005	0.4966690055293953	0.700365051202771
4950	cosine	24.0	18.0	22.0	5.690566068909577	0.12595566694382174	66.0	92.0	5.80510164587	5.333789508380001	0.471312137499	1.0883634678	1.01694410894	0.26153186138273393	0.03669071420122453	2.421587137280819	0.5814185814185814	0.5729924565363123	0.7478347641004145
4951	cosine	24.0	14.0	16.0	10.079001555100511	1.1331870527079493	74.0	68.0	14.055743214300001	8.57979092627	5.475952288069999	1.6382384297200001	1.07526267408	0.33215986099954203	0.01148385287700956	0.757934289882631	0.2777222777222777	0.264726708163736	0.5677275483602668
4952	cosine	24.0	16.0	14.0	134.57145639193956	29.41390527259325	52.0	76.0	183.59036151700002	76.0485838212	107.541777695	2.41411939962	1.31779678235	0.19929591659972526	0.08622355226943118	5.690754449782458	0.8451548451548452	0.8451548451548452	0.9103795429376824
4953	cosine	24.0	20.0	0.0	34.97856349833352	4.587120376160863	62.0	50.0	47.256807631099996	23.149898085100002	24.106909545900002	2.04133976993	1.09675858023	0.41626344273655386	0.0021877091946189858	0.14438880684485308	0.08191808191808192	0.07348113007193606	0.2827733818332473
4954	cosine	24.0	18.0	20.0	59.36988916057853	7.565271212401861	90.0	70.0	79.0041420041	48.794189046999996	30.2099529571	1.61913013716	1.19599198928	0.1845332561108567	0.10323755908592296	6.813678899670916	0.8921078921078921	0.8921078921078921	0.9329905752384428
4955	cosine	24.0	18.0	16.0	43.509050918302094	7.381057276683061	92.0	58.0	63.262850649099995	28.058525638800003	35.2043250103	2.25467479879	1.1231761606200001	0.2921121446615861	0.02276070879876716	1.5022067807186326	0.44455544455544455	0.4265114712466405	0.6866851113298932
4956	cosine	24.0	18.0	22.0	684.5317864051408	112.66160269804504	62.0	94.0	851.424208621	428.84714009699996	422.577068524	1.98537923893	1.2497071231	0.5635827435430745	5.709017038571781e-05	0.003767951245457375	0.001998001998001998	0.001998001998001998	0.01981523631008167
4957	cosine	24.0	22.0	0.0	581.0571801491618	156.8155915669058	94.0	82.0	949.152628794	398.74875251599997	550.403876278	2.38032751903	1.27607325905	0.3764247703898132	0.0049829585260236006	0.3288752627175577	0.14585414585414586	0.14070746139546889	0.4094200819478208
4958	cosine	24.0	6.0	4.0	303.0337131067077	35.995925988651024	56.0	92.0	393.679949345	209.73913213900002	183.940817205	1.87699808485	1.14847821892	0.4678359046685163	0.0006804648061914028	0.044910677208632586	0.022977022977022976	0.022977022977022976	0.12625248214000412
4959	cosine	24.0	20.0	2.0	1226.7626530704435	173.0398419280452	92.0	56.0	1581.29642365	913.105318745	668.191104908	1.73177878958	1.19894002911	0.3823942922760536	0.0044239335465011175	0.2919796140690737	0.13986013986013987	0.12824096141938057	0.3911055124184427
4960	cosine	24.0	8.0	6.0	4.915299212070622	0.07343847862846245	86.0	92.0	5.13032143427	4.79247551525	0.33784591901999994	1.0704950746100002	1.0066213306799998	0.27628104606408443	0.029283870410006917	1.9327354470604567	0.5124875124875125	0.5008702804720535	0.700365051202771
4961	cosine	24.0	10.0	8.0	152.70219925079002	15.071307809636679	62.0	80.0	203.81312118099999	119.55394093700001	84.2591802446	1.7047796131600002	1.08543810298	0.5757084723608906	4.051909800710711e-05	0.002674260468469069	0.001998001998001998	0.001998001998001998	0.01981523631008167
4962	cosine	24.0	6.0	8.0	9.130338114898613	0.8600266522691348	72.0	84.0	12.0391844635	7.497534828169999	4.5416496353	1.6057523891999999	1.06317891579	0.20260610044699529	0.0827141103030547	5.4591312800016105	0.8431568431568431	0.8407397752816452	0.9103795429376824
4963	cosine	24.0	22.0	6.0	43.60209342565133	5.282645203193392	70.0	56.0	60.080362036800004	34.423892426	25.6564696108	1.74530995197	1.1423966453399998	0.2899204581499414	0.0235833738177518	1.5565026719716188	0.46153846153846156	0.4365356044153747	0.6866851113298932
4964	cosine	24.0	20.0	12.0	191.87293645257432	40.71714188840508	92.0	60.0	299.017815888	127.069747112	171.94806877599999	2.35317864939	1.23887678609	0.7303354733006135	2.868186664094046e-07	1.8930031983020707e-05	1.8930031983020707e-05	1.8930031983020707e-05	0.0012394710993699318
4965	cosine	24.0	14.0	20.0	23.755394479020186	6.0737259566357285	60.0	92.0	41.2562811887	15.387350233800001	25.868930954899998	2.68118165648	1.45048860293	0.5515041339219657	7.980969154609404e-05	0.005267439642042206	0.001998001998001998	0.001998001998001998	0.01981523631008167
4966	cosine	24.0	12.0	18.0	4.832051037861354	0.15639290857771762	84.0	92.0	5.57602023072	4.75323853393	0.8227816967910001	1.17309918089	1.004599028	0.2124670414275315	0.07289658589843155	4.8111746692964825	0.7932067932067932	0.7932067932067932	0.883098384745318
4967	cosine	24.0	22.0	20.0	4.7520381098864215	0.050197977980774994	94.0	48.0	4.99277915509	4.74157110792	0.251208047172	1.05297991772	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
4968	cosine	24.0	12.0	10.0	211.7444553079588	29.40954178075139	90.0	76.0	270.261812527	143.312960869	126.948851657	1.88581556677	1.19816669923	0.3057510243109201	0.018166718113862217	1.1990033955149062	0.3926073926073926	0.3665691450013532	0.6723154111359824
4969	cosine	24.0	18.0	20.0	4.849962672379908	0.2454218167862064	74.0	48.0	5.84932438725	4.74157110792	1.10775327933	1.2336257865	1.03286009254	0.323996872508094	0.013274434677681541	0.8761126887269817	0.3096903096903097	0.2940308503870145	0.6034780899555012
4970	cosine	24.0	22.0	20.0	4.757497385669077	0.07637974487369363	70.0	48.0	5.12380177388	4.74157110792	0.382230665956	1.08061266134	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173	0.4905094905094905	0.4795126127627076	0.6866851113298932
4971	cosine	24.0	2.0	8.0	20334.692317534737	1737.5276855775173	92.0	56.0	25163.8677104	17239.596837200002	7924.27087325	1.45965523139	1.0969899973100001	0.4518642488462944	0.0009891546101667493	0.06528420427100545	0.03896103896103896	0.0388885233104287	0.1922077922077922
4972	cosine	24.0	4.0	6.0	988.0884809248204	51.06195759709102	72.0	62.0	1070.98287636	863.380480232	207.60239612900003	1.24045296469	1.07155853752	0.2583307247773227	0.038485667239654416	2.5400540378171916	0.5894105894105894	0.5887960353403527	0.7622653434747879
4973	cosine	24.0	14.0	20.0	251.72984744234202	48.99838370285709	84.0	92.0	368.583265237	147.659169717	220.92409552	2.49617592963	1.24765105581	0.4954537130431298	0.00034706964223692746	0.02290659638763721	0.00999000999000999	0.00999000999000999	0.06875897905066865
4974	cosine	24.0	20.0	18.0	5.684362659152622	0.4907043959773678	92.0	66.0	6.88842293962	4.74157110792	2.1468518317	1.45277225266	1.0189332192799998	0.3616851819772791	0.006641277563050664	0.4383243191613438	0.17782217782217782	0.17562637146928284	0.45986348268239063
4975	cosine	24.0	22.0	2.0	35.06076014452866	3.6773628901758384	94.0	56.0	50.5128374992	31.6248574176	18.887980081600002	1.59725107475	1.05792383783	0.3897480286659777	0.003812705558338155	0.2516385668503183	0.12087912087912088	0.11412985156589765	0.36757553118919584
4976	cosine	24.0	2.0	6.0	1998.3654977940548	314.54981728584283	92.0	56.0	2873.73673921	1429.73066233	1444.00607688	2.0099846879700003	1.2341807625	0.2206120916977232	0.06548169886148833	4.321792124858229	0.7542457542457542	0.7542457542457542	0.8566330096859269
4977	cosine	24.0	2.0	4.0	6.325429333311041	0.43874274865878027	94.0	92.0	7.8023511484000005	5.73196986924	2.07038127916	1.3611989117899999	1.02104624374	0.3720584753663004	0.005430836150817805	0.3584351859539751	0.15784215784215785	0.15042442295121988	0.421549316150132
4978	cosine	24.0	2.0	4.0	4.937099080581663	0.6010268104675904	60.0	92.0	7.76968730538	4.7436832000499995	3.02600410532	1.63790181125	1.0086960606200002	0.15840113307674175	0.139090076569109	9.179945053561195	0.964035964035964	0.9589737590838905	0.9749075199236427
4979	cosine	24.0	20.0	14.0	680.1545050950924	62.25330008873127	92.0	80.0	776.253110757	536.5757713280001	239.67733942900003	1.44667939224	1.15663018455	0.2972722278258779	0.020918889760707996	1.3806467242067275	0.4305694305694306	0.40331764818859006	0.6866851113298932
4980	cosine	24.0	22.0	8.0	388.0936092287709	66.22661855147489	92.0	80.0	573.374123272	255.76633473	317.607788542	2.24178887295	1.21514538895	0.5348308284210276	0.00012539105928192958	0.008275809912607351	0.002997002997002997	0.002997002997002997	0.0281808417146763
4981	cosine	24.0	20.0	18.0	251.5838549749288	49.45629850240732	92.0	62.0	378.49342725800005	167.492412607	211.001014651	2.25976461481	1.33763060438	0.5905064195547414	2.6429092612036513e-05	0.0017443201123944095	0.0017443201123944095	0.0017443201123944095	0.01981523631008167
4982	cosine	24.0	0.0	22.0	5.0322929501629545	0.07491837105828553	88.0	92.0	5.23334576361	4.86120941361	0.372136350005	1.07655221537	1.01174712361	0.20260610044699529	0.0827141103030547	5.4591312800016105	0.8431568431568431	0.8407397752816452	0.9103795429376824
4983	cosine	24.0	2.0	12.0	248.10432162106082	37.312403418157295	74.0	60.0	337.07342336799996	185.98082031400003	151.092603054	1.8124095957799997	1.2608455196200001	0.5046733774770609	0.0002751448432875263	0.01815955965697674	0.006993006993006993	0.006993006993006993	0.05046425011802969
4984	cosine	24.0	22.0	2.0	94.06759684531009	13.442283716339734	92.0	58.0	148.58695375	75.5586882517	73.0282654981	1.9665104991599998	1.07519585721	0.3529793467163571	0.007835221812399042	0.5171246396183368	0.21078921078921078	0.19917072184247017	0.49383961613047694
4985	cosine	24.0	2.0	4.0	5.473907678737704	1.4089944112298258	94.0	76.0	10.677355549400001	4.78738498136	5.88997056804	2.23031061654	1.00998309261	0.21404545767263886	0.07141157716077448	4.713164092611116	0.7872127872127872	0.7872127872127872	0.8795571443655067
4986	cosine	24.0	22.0	14.0	80.01421602245959	9.028959224608002	94.0	62.0	103.887250125	62.5831610743	41.3040890512	1.6599872608200001	1.1158010443000002	0.29414945559696426	0.022017809811881017	1.4531754475841472	0.4355644355644356	0.41728387831943686	0.6866851113298932
