"","pVal","phase","peak.shape","period","qvalue"
"5649",0.284358771844838,4,16,26,0.655156742942437
"5650",0.999999999153176,24,12,24,1
"5651",0.056329386860256,4,12,24,0.193191392695388
"5652",0.000662512244982605,8,10,20,0.00662300410531772
"5653",0.14418584445644,22,12,24,0.392253245762941
"5654",0.0447363438574508,22,16,26,0.162542915828379
"5655",1,16,10,26,1
"5656",0.00447409824490101,22,18,28,0.0280045408662322
"5657",1,24,12,24,1
"5658",1,24,12,28,1
"5659",0.128502179301116,26,20,28,0.359277499293484
"5660",1,16,12,22,1
"5661",1,8,14,22,1
"5662",0.968670576753953,18,10,20,1
"5663",0.999999999999994,20,12,26,1
"5664",0.685426082348108,10,12,26,1
"5665",0.0682518967897218,20,16,28,0.224325419514392
"5666",0.0213779606231413,10,20,26,0.0929922697575672
"5667",0.999999999998308,18,18,26,1
"5668",0.999999987488162,14,20,28,1
"5669",1,8,16,28,1
"5670",2.62599431124662e-08,14,10,22,2.71157999625407e-06
"5671",0.917047640071089,28,16,28,1
"5672",1,24,18,28,1
"5673",0.00457839761024624,22,12,24,0.0284862888128057
"5674",0.927375374591376,20,16,26,1
"5675",0.885201517434709,20,20,28,1
"5676",0.455154552209892,2,6,20,0.925404459427232
"5677",0.956702025139514,8,8,26,1
"5678",0.0815875304783775,18,8,20,0.257270210832725
"5679",0.79642711588652,8,16,24,1
"5680",1,10,10,20,1
"5681",0.865474943860381,26,20,26,1
"5682",0.0156512954557181,6,10,24,0.0733330280750543
"5683",0.0161658420315312,8,12,28,0.0752680642019097
"5684",0.0215989833708351,18,10,20,0.0936940376424454
"5685",0.957762748280222,20,12,20,1
"5686",0.00270752843226534,2,8,20,0.0191284941459948
"5687",0.999999999999924,10,14,20,1
"5688",0.962733505828664,20,20,28,1
"5689",1,24,12,24,1
"5690",0.999999999975948,6,12,22,1
"5691",0.999999999997634,8,14,20,1
"5692",0.175322543159525,18,12,20,0.453575449886849
"5693",0.0836252882397576,18,10,24,0.261585256309757
"5694",0.885793878144253,10,18,28,1
"5695",0.0346088546282674,22,8,26,0.13380687806106
"5696",0.00021433103486741,2,10,22,0.00287599133267364
"5697",0.171344112609676,18,16,22,0.445958266867139
"5698",0.963021356611449,10,12,26,1
"5699",1,6,12,22,1
"5700",0.150921430807092,18,14,20,0.407151909072859
"5701",0.928352650481264,2,10,20,1
"5702",0.999999999999896,8,20,28,1
"5703",0.617341375793329,14,14,20,1
"5704",0.362472323229114,20,10,20,0.785220660714238
"5705",1,8,12,20,1
"5706",0.99999999999999,14,10,20,1
"5707",1,8,14,22,1
"5708",1,18,10,28,1
"5709",0.683734741330199,24,10,24,1
"5710",0.985524836007883,2,10,20,1
"5711",0.999999999999997,20,12,20,1
"5712",1,20,10,20,1
"5713",0.338408246666331,2,10,20,0.746671406635345
"5714",0.131748006928431,6,14,26,0.366142349921546
"5715",0.0640695120645065,24,10,26,0.213667551434325
"5716",0.999999999999996,26,16,28,1
"5717",1,16,12,22,1
"5718",0.999999999995492,6,14,20,1
"5719",1,6,14,20,1
"5720",0.904587936501546,24,12,24,1
"5721",0.0138549424771785,18,18,28,0.0666679148209288
"5722",0.0763475268599704,12,8,24,0.244257398544587
"5723",0.00709164844154322,8,8,24,0.0396815013019864
"5724",0.319447904973122,24,14,28,0.716594708447329
"5725",0.00760631146374282,2,14,24,0.041849771740241
"5726",0.316846410500538,14,6,26,0.712676476568296
"5727",0.953354868317558,18,18,26,1
"5728",1,10,10,20,1
"5729",0.020738633326764,8,16,24,0.0910345203174837
"5730",1,6,10,20,1
"5731",0.999999999999976,22,18,28,1
"5732",0.999999999999895,24,16,24,1
"5733",0.326752050369424,16,16,24,0.727513683818499
"5734",0.664524511247887,10,14,24,1
"5735",0.811556925132657,20,8,20,1
"5736",0.999999999999951,28,8,28,1
"5737",0.999999686777372,6,12,26,1
"5738",1,22,12,24,1
"5739",0.00644734246628724,18,10,20,0.0368849336154567
"5740",0.10837439174399,6,8,28,0.316739925952405
"5741",0.0357408197063636,10,12,26,0.137277239326715
"5742",0.998103334061716,2,12,20,1
"5743",0.00882584822666708,6,10,28,0.0468091848696771
"5744",0.323565371629435,24,20,28,0.723365845119363
"5745",1,18,6,20,1
"5746",0.884120055613737,14,14,24,1
"5747",0.0108260139063967,22,12,26,0.0548582374041315
"5748",0.575920997562559,10,10,20,1
"5749",0.901856858109193,10,12,20,1
"5750",0.488877918200295,10,10,28,0.97478837625103
"5751",0.0863746525209132,10,10,24,0.268040050726189
"5752",0.777936294435451,2,16,28,1
"5753",1,16,6,22,1
"5754",1,24,10,24,1
"5755",0.373442454633365,6,12,28,0.801488130709604
"5756",1,18,10,28,1
"5757",6.00667220285111e-06,16,20,28,0.000189695562042566
"5758",0.0070077988034078,24,14,24,0.0392650232237536
"5759",0.00383356251690587,12,12,28,0.0249311143195137
"5760",0.0242314489423055,18,16,28,0.102205227815336
"5761",1,18,8,20,1
"5762",0.0165200993855758,10,16,26,0.0763489885129381
"5763",0.589717747091137,16,6,24,1
"5764",0.647037024109784,24,8,24,1
"5765",1,6,12,22,1
"5766",0.764668097351213,18,12,20,1
"5767",1,2,12,24,1
"5768",0.869593801992239,2,8,28,1
"5769",0.0542172121025925,12,10,24,0.187770826517591
"5770",0.957173266904088,14,10,24,1
"5771",4.23587325343461e-08,18,12,24,3.57931289915224e-06
"5772",0.471528778239246,10,8,20,0.950659181147833
"5773",0.000917310923768089,22,12,24,0.00846633978792895
"5774",0.18755561401742,28,16,28,0.477265020497738
"5775",0.000210218359761511,14,8,24,0.00283296423187226
"5776",1,10,14,26,1
"5777",0.0223562948860889,18,16,28,0.0960307472814231
"5778",0.00536145808458376,6,16,26,0.0319896921783419
"5779",0.0928170212945453,16,8,22,0.282512449160162
"5780",0.00129198530953919,20,8,20,0.0108585808340707
"5781",1,22,12,24,1
"5782",0.0776593036622932,2,18,28,0.247756951938939
"5783",0.00051907331207607,16,12,28,0.00551845322622929
"5784",0.408954305831638,10,12,24,0.856967585243041
"5785",0.390922257513515,2,6,22,0.828067015588814
"5786",0.999999999999953,6,8,20,1
"5787",0.0337810837184367,2,14,22,0.131445623205591
"5788",0.000656120230108245,18,12,20,0.00656960736407824
"5789",1.35038192110871e-05,18,14,28,0.000343948600924348
"5790",0.33792780284516,6,8,26,0.746006196360383
"5791",0.0157135119522187,18,14,22,0.0735453519739698
"5792",0.261433337860189,2,14,22,0.612722137046387
"5793",0.367396938918643,24,20,28,0.792320420437411
"5794",0.555604774320907,18,20,28,1
"5795",0.000247634759060029,4,8,22,0.0031896898695378
"5796",0.552630481077304,8,12,28,1
"5797",0.13344195725254,26,20,28,0.369699848781628
"5798",0.541475407782094,2,8,20,1
"5799",0.0715416975937664,4,6,24,0.232510517179741
"5800",0.110822929874545,18,10,24,0.32223937712417
"5801",0.00139117369718487,18,10,22,0.0114271894997895
"5802",0.123757584923374,18,14,20,0.349528535919538
"5803",0.000565171942470702,20,16,24,0.00589475629440742
"5804",0.688647667771248,8,12,20,1
"5805",0.511305466998987,2,6,20,1
"5806",0.0701099029041003,18,12,26,0.228785554950904
"5807",0.0871230362084915,4,10,26,0.269700805161907
"5808",0.000202226009421552,6,12,22,0.00275794817211116
"5809",0.879828597278066,16,12,28,1
"5810",0.904730151910958,4,10,22,1
"5811",0.0103516974483564,18,10,20,0.0530349562839595
"5812",0.939825128375275,12,18,28,1
"5813",0.00019988283657036,18,6,26,0.00273793510859685
"5814",4.71439955180925e-05,22,16,24,0.000889265170360883
"5815",0.110747605251837,10,14,24,0.322210667258896
"5816",0.163085141345905,6,16,26,0.430688132802725
"5817",0.00589873742606014,20,10,20,0.0345201732570464
"5818",0.74461237555438,8,12,20,1
"5819",0.127648058867978,18,16,28,0.357208911211218
"5820",0.981146061007248,22,12,28,1
"5821",0.999999999994589,16,20,28,1
"5822",0.999999999999248,18,16,28,1
"5823",7.40203425848853e-13,20,16,24,1.32242629195225e-09
"5824",0.0204329714150831,8,10,20,0.0899453504107811
"5825",1.94950324899234e-05,16,14,28,0.000454859843878699
"5826",0.236281621271902,16,8,28,0.567057753910269
"5827",0.0971462622974138,14,8,24,0.292116171265077
"5828",0.0316122641829107,14,18,28,0.124910892850389
"5829",0.00653798448395246,18,16,26,0.0372671075461757
"5830",0.330157310454144,8,6,26,0.73208285896091
"5831",0.0273317423510745,16,6,24,0.11217944530441
"5832",0.466429789929353,2,10,20,0.942353950380692
"5833",0.000952105215532273,22,14,26,0.00870780561675428
"5834",0.00982888444591416,8,10,20,0.0508969900954882
"5835",0.400466755566717,12,10,20,0.842853794196796
"5836",0.0553527275679225,24,20,28,0.190857791829181
"5837",0.0040787730136849,20,18,28,0.0260552839915473
"5838",0.00607762929247732,16,12,26,0.0353191598195731
"5839",0.936780992671083,10,8,28,1
"5840",1.73015976787494e-05,18,12,28,0.000410576433719999
"5841",4.23779880750058e-06,22,6,22,0.000139836179120323
"5842",0.00501769264846076,16,10,22,0.0304027443128151
"5843",0.00215323304156038,26,18,28,0.0161926232217403
"5844",0.00275707380282143,22,10,24,0.0193421652623791
"5845",3.10197992365674e-05,4,12,28,0.000645480215062416
"5846",0.00174325991812453,16,10,22,0.013677044250982
"5847",1,10,10,20,1
"5848",0.175608430315513,18,14,28,0.454221102280414
"5849",0.0476855940787624,18,6,26,0.170342837650142
"5850",0.0272455898244887,24,10,24,0.11186255625248
"5851",0.00595131088259354,10,18,26,0.0347141296164715
"5852",0.00638306326619782,6,10,24,0.036617701471133
"5853",1,14,10,24,1
"5854",0.000150273169113156,4,12,22,0.00219064334381607
"5855",0.9192991358031,12,10,20,1
"5856",0.155406597063973,18,8,28,0.415725112915946
"5857",0.701602687899477,6,10,28,1
"5858",0.850487732437269,4,14,22,1
"5859",0.486108701131686,18,10,20,0.971130258203334
"5860",0.511313302730205,8,8,20,1
"5861",0.00196031878066884,8,8,20,0.0150588124515016
"5862",3.07174983244685e-07,2,8,20,1.82930016212287e-05
"5863",0.00135151692848068,8,8,20,0.0112082696999863
"5864",0.310449888613257,10,16,28,0.702262326598241
"5865",0.016212792681565,4,16,24,0.0754305004745729
"5866",0.905106589732398,14,8,22,1
"5867",0.00145051755148459,20,14,26,0.0118177019536588
"5868",0.503659367488082,20,6,22,0.995852023684736
"5869",0.0674120148862022,20,14,24,0.222207342690259
"5870",8.05284008971902e-05,16,6,24,0.00135361314733906
"5871",0.146412635208201,4,16,22,0.397274119313031
"5872",0.921167790519772,6,14,24,1
"5873",0.0141070875143976,8,6,24,0.0675433523947385
"5874",0.269149225084305,2,6,20,0.626578594360445
"5875",0.982165072423224,24,20,28,1
"5876",0.000228343877962401,20,12,24,0.00300524623123047
"5877",0.671369430071503,10,10,28,1
"5878",0.92484110442351,4,12,28,1
"5879",0.00110998871760506,12,6,24,0.00974141677359219
"5880",0.288147330804834,22,12,24,0.661934334872383
"5881",0.0338048069736252,20,8,20,0.131497018977343
"5882",0.122399118756898,12,10,20,0.34663119999406
"5883",0.940778017733005,14,12,24,1
"5884",2.74998233153574e-05,18,10,24,0.000583892683161051
"5885",1.11479872768841e-06,22,18,24,4.94385563420965e-05
"5886",0.000989828152405923,18,14,28,0.00894421305924023
"5887",0.999999999999967,10,16,26,1
"5888",0.0200602980720865,6,12,20,0.0886480875227966
"5889",0.196228524775449,6,12,28,0.494366222973763
"5890",0.999999998199153,6,8,20,1
"5891",0.0143647730380631,18,10,20,0.0684603487759971
"5892",0.000115217139631038,6,10,28,0.00178109462079822
"5893",0.0013762283028682,10,18,28,0.0113454918626695
"5894",0.0367062330529633,20,10,24,0.139911048631624
"5895",0.00629841379413799,22,6,24,0.0362346064267589
"5896",0.999999999999989,6,14,20,1
"5897",0.554395978837109,4,12,28,1
"5898",0.936875583448576,22,16,26,1
"5899",0.0480310011318734,2,14,28,0.171230245198178
"5900",0.0210038032069543,14,8,24,0.0917156295063445
"5901",0.434394810386633,6,12,28,0.894687335094735
"5902",0.00130313125167364,8,12,20,0.0109232006639131
"5903",0.667061264349553,8,6,20,1
"5904",0.924355198894073,8,20,26,1
"5905",0.0370596148290247,8,12,20,0.141043900742268
"5906",0.0614633577729811,4,14,26,0.206500742134166
"5907",0.164010814286259,2,8,20,0.432634305729583
"5908",0.00176014736706011,16,12,28,0.013783596100472
"5909",0.93729080614526,14,14,28,1
"5910",0.000205602046662572,8,10,20,0.00279248449771307
"5911",0.372234942717617,24,14,24,0.800132381166468
"5912",0.0247356849451225,18,16,22,0.104086297417127
"5913",1,12,12,20,1
"5914",0.0371597467865625,8,8,20,0.141211491272386
"5915",0.00494489589665086,20,18,28,0.0300782432312819
"5916",0.00193146291859643,18,20,28,0.0148828559827277
"5917",0.107315566306967,20,8,20,0.314453718892908
"5918",1.33852689269648e-06,12,10,26,5.65527612164261e-05
"5919",0.999999999999403,10,6,20,1
"5920",0.686069410073032,18,14,20,1
"5921",0.0874542361278253,6,16,26,0.270450711427938
"5922",1,18,10,22,1
"5923",0.186361717102119,12,10,24,0.474865451116361
"5924",0.238303911127669,4,12,28,0.571143869789695
"5925",0.052578774498253,18,10,20,0.183821669535829
"5926",0.00364606017299439,12,12,26,0.0240869780089193
"5927",0.00254983264930062,22,14,26,0.018368782898706
"5928",0.00423533866030618,18,18,26,0.0269005308714013
"5929",2.29101472592598e-07,14,6,24,1.43977035992112e-05
"5930",0.000371667155332186,8,6,20,0.00428393497196711
"5931",0.0271026601627057,8,8,26,0.111532039484961
"5932",0.487256462589785,10,14,24,0.972281959499656
"5933",0.0525846484535354,6,10,20,0.183821669535829
"5934",6.27196725810235e-08,16,8,22,4.96438117277393e-06
"5935",1,24,12,24,1
"5936",0.0077930282512478,4,6,24,0.0427267037747063
"5937",0.955318397649761,10,6,22,1
"5938",0.891999880768241,26,12,28,1
"5939",0.49263442341322,12,20,26,0.979940527947468
"5940",0.00127987664968436,8,14,20,0.010793079825322
"5941",4.88155472479534e-05,2,18,24,0.000909817040063943
"5942",0.8344411450499,12,20,28,1
"5943",0.959027238277544,16,8,28,1
"5944",0.0300506348442562,8,8,28,0.120685047964762
"5945",0.0284595619742282,10,12,26,0.115592919209629
"5946",0.104654115464932,18,20,28,0.30929046637699
"5947",0.971680936575346,8,12,24,1
"5948",0.820308504843279,8,12,20,1
"5949",0.110638032220818,14,14,20,0.322003586939089
"5950",0.428709798392606,6,10,28,0.88699146554713
"5951",0.000361861467099687,20,14,28,0.00420583707224613
"5952",0.500983269376063,18,10,24,0.991658241028339
"5953",0.351769043162989,22,8,22,0.769095044369989
"5954",0.64098265318115,24,20,28,1
"5955",0.944257020330231,2,20,28,1
"5956",0.00621198726390214,18,20,28,0.0358666263722808
"5957",0.0213497399819507,4,10,24,0.0929018261010006
"5958",0.000298651052147252,18,10,20,0.00362966963863317
"5959",0.843842522057834,8,14,24,1
"5960",0.00798462614651927,4,10,20,0.0434533222751828
"5961",0.878898849413719,18,12,20,1
"5962",0.607152430461513,2,18,28,1
"5963",0.00139621359856484,10,8,24,0.0114573800942598
"5964",1,10,10,20,1
"5965",0.926284906497416,6,10,28,1
"5966",0.999999999993034,4,14,22,1
"5967",0.00021422837774414,16,10,24,0.00287599133267364
"5968",0.399667505035656,10,12,26,0.841738265068359
"5969",3.69088977828031e-05,22,18,24,0.000739715826397012
"5970",0.0210929961848085,8,6,26,0.0920087235044351
"5971",0.658010539730649,10,8,28,1
"5972",0.226930105918133,4,16,28,0.55075911129242
"5973",0.487099607018528,24,16,24,0.972281959499656
"5974",0.000909259695640082,2,18,28,0.00841687768591774
"5975",0.37867816919494,24,20,28,0.808838460111344
"5976",0.377641834281292,14,10,20,0.807431811036364
"5977",0.149213731648928,4,16,22,0.403386711630241
"5978",0.999999999999967,12,20,28,1
"5979",0.955765358098969,22,8,22,1
"5980",0.00357527256178376,20,14,24,0.0237314066438323
"5981",0.818702912511167,10,8,26,1
"5982",0.244245962470487,18,12,20,0.582038873219496
"5983",0.0122635287624059,22,8,22,0.0607878282610574
"5984",0.999999999999896,6,16,28,1
"5985",0.928476260926253,2,8,20,1
"5986",0.912780817311387,14,6,20,1
"5987",1,12,8,20,1
"5988",0.31140248504364,26,20,26,0.703662840936311
"5989",0.00169334082707981,2,16,26,0.0133528442722945
"5990",0.00067481897399157,12,10,20,0.00671860115865387
"5991",0.046409681859313,14,10,22,0.167310314595725
"5992",0.0380891685405993,6,10,24,0.143910314733757
"5993",0.00256374892873054,18,12,28,0.0184371731470409
"5994",0.0017629011546402,12,6,22,0.0137965218022093
"5995",0.00498495078360645,8,18,28,0.0302483233865999
"5996",0.317595314315057,4,8,28,0.713847412081974
"5997",0.999999999999991,14,12,26,1
"5998",1,4,6,20,1
"5999",0.0234474465369289,2,14,22,0.0998072724271042
"6000",0.0277397019582882,12,18,26,0.113555716101588
"6001",7.60616904109196e-05,20,8,22,0.00129418707520947
"6002",0.186893548321629,22,8,26,0.47592827259281
"6003",0.425780866157876,4,10,28,0.882907562953142
"6004",0.0180089157923658,16,8,24,0.081932524259399
"6005",0.967054701857251,14,10,24,1
"6006",0.0147884396302337,24,14,24,0.0699751138916771
"6007",0.000605673890198749,10,10,26,0.00618836411015159
"6008",0.132757792644129,12,6,22,0.368457380117062
"6009",0.303757578649827,8,10,20,0.691569684797876
"6010",0.902831886627679,22,20,28,1
"6011",0.923999427776125,18,12,20,1
"6012",1,8,12,20,1
"6013",0.25181406823085,22,12,24,0.596662890734182
"6014",0.780084751483262,18,12,20,1
"6015",0.409678196017245,20,8,20,0.857688133687216
"6016",0.626621791421118,6,10,28,1
"6017",0.867115869931044,18,16,28,1
"6018",0.0152338516928639,16,6,24,0.0718380653359562
"6019",1,22,12,24,1
"6020",0.79669799773054,6,12,28,1
"6021",8.18014107367685e-06,8,12,26,0.000236260610317327
"6022",0.510801929477053,6,12,24,1
"6023",0.0100893978884981,16,14,26,0.0518824054249824
"6024",0.0597197576423837,20,18,28,0.202084946794728
"6025",0.567994331383528,2,16,28,1
"6026",1,20,20,28,1
"6027",0.999999999938232,20,10,24,1
"6028",0.753762456431012,16,14,28,1
"6029",0.333014104169236,8,20,28,0.73750210496555
"6030",0.989396606881601,18,10,20,1
"6031",0.00406742433325847,18,12,20,0.0260249185629212
"6032",0.00448187408060212,8,10,20,0.0280391782151126
"6033",0.0600316643285022,18,12,20,0.202961879992498
"6034",0.00150560829052867,20,10,20,0.0121616750763546
"6035",0.931717642397157,20,10,22,1
"6036",0.100402258075825,18,14,20,0.298888512139077
"6037",0.000457487353469436,16,8,24,0.00500116856860906
"6038",6.78803988516793e-07,2,16,26,3.27765354455251e-05
"6039",1.38649443041292e-05,6,16,24,0.000349586680377904
"6040",0.0443002047517349,22,12,24,0.16147431087881
"6041",0.0205939969737401,24,18,24,0.090558553499857
"6042",0.000244025259912352,10,16,28,0.00315266518642962
"6043",4.23779880750058e-06,20,12,26,0.000139836179120323
"6044",0.000187469075653794,18,8,24,0.00261078870838124
"6045",0.069729474926752,8,14,20,0.227803180287307
"6046",4.26439701531886e-09,22,14,24,7.16856366792083e-07
"6047",0.00515818330130532,10,6,24,0.0310434265477018
"6048",0.990174644096787,2,6,20,1
"6049",0.146665180224917,10,12,20,0.397786758597445
"6050",0.9863165166649,4,6,24,1
"6051",0.969094784402862,26,18,28,1
"6052",0.363711039683814,18,12,26,0.787086046424256
"6053",0.125808505422418,18,20,28,0.353564307598372
"6054",2.24167498255165e-05,18,8,22,0.000502408375121702
"6055",0.00600135572710241,12,12,28,0.0349897224816516
"6056",0.704342001809208,8,10,20,1
"6057",0.00115042001419844,10,8,28,0.00994962150592368
"6058",0.575023909830833,20,14,26,1
"6059",8.2771390099292e-05,2,20,26,0.00138018533944233
"6060",0.0683692631065035,16,12,28,0.224442044359586
"6061",0.173274792093159,20,6,22,0.449579782140465
"6062",0.00623538956699505,10,14,24,0.0359519510949009
"6063",0.000952525034680941,4,12,22,0.00870780561675428
"6064",0.00208876777651992,4,16,24,0.01585080692546
"6065",0.104123609800965,2,6,20,0.308060057764578
"6066",0.00459643190774649,22,18,24,0.0285842752055085
"6067",0.185152773930747,22,18,28,0.472458802443974
"6068",0.240402789919138,2,14,28,0.574852254441442
"6069",0.945229260268143,8,8,28,1
"6070",0.969286746999035,4,8,20,1
"6071",0.0590456782144517,16,8,28,0.200145913815306
"6072",0.498543694330107,24,20,28,0.988550410859731
"6073",0.00802213010258869,2,6,24,0.043575443751328
"6074",0.985591758059865,18,14,28,1
"6075",0.0105639664636428,22,18,24,0.0538138348653024
"6076",0.443469302705594,10,14,28,0.909035748178357
"6077",9.94622063514041e-07,22,12,22,4.50679113271978e-05
"6078",6.87753750248009e-05,8,14,24,0.00119195771431559
"6079",0.000234356687611667,12,12,24,0.00306575809128819
"6080",0.00029118402022701,10,6,26,0.00357364804412069
"6081",0.999999999999694,18,14,20,1
"6082",6.84423209437096e-05,2,14,24,0.0011888050912806
"6083",0.0466425124386845,2,6,22,0.167762801425996
"6084",3.22789584782062e-06,16,10,24,0.000113393442339451
"6085",0.186931047095465,6,16,22,0.47592827259281
"6086",0.924653073445767,20,8,26,1
"6087",1,12,10,22,1
"6088",0.0230528328804541,14,12,26,0.0982948271404566
"6089",0.00422321824186243,2,6,20,0.0268371785227294
"6090",1,20,10,20,1
"6091",0.503833418514536,2,14,24,0.995881259987796
"6092",0.0795226289971968,8,12,20,0.252285641359448
"6093",0.00328815476670395,18,8,20,0.0222640300554411
"6094",0.638974492771069,22,14,22,1
"6095",0.43180567577351,4,16,22,0.8912628785647
"6096",2.97887509022743e-08,10,10,26,2.91045405299877e-06
"6097",0.00332742918893666,18,6,24,0.0224812692797633
"6098",0.229150414712377,16,8,24,0.55366211097237
"6099",0.546819548127104,22,12,24,1
"6100",0.719462586244599,18,8,20,1
"6101",0.00138191199161707,22,8,22,0.011374167300812
"6102",0.0132593161260406,8,14,20,0.0645720434082024
"6103",0.00587909686497829,18,14,24,0.0344213414763195
"6104",0.00601753982336194,2,14,26,0.0350513987102769
"6105",0.966771720445153,6,12,20,1
"6106",1,8,16,26,1
"6107",0.197305252668997,14,6,26,0.496578685827828
"6108",1,18,16,24,1
"6109",0.495424464778923,10,12,24,0.9836130110375
"6110",0.0377098034619096,10,18,24,0.142995391781274
"6111",0.0649273314834632,16,10,28,0.216182430120391
"6112",0.00108547450959848,8,10,20,0.0096207967519763
"6113",0.0835825893427431,28,16,28,0.261517103407642
"6114",0.999999999999559,12,16,28,1
"6115",0.337183595674668,18,20,26,0.744626178263712
"6116",0.013751171543824,24,20,28,0.0664121590112904
"6117",0.0441801011647005,16,18,26,0.161130459365921
"6118",0.943906392288839,12,18,28,1
"6119",0.105337036288088,12,8,20,0.310474894135947
"6120",0.191981989135802,14,14,28,0.486017561970108
"6121",0.813230201533036,6,12,28,1
"6122",0.189264864891656,10,12,20,0.480891182514232
"6123",0.999999997273703,20,10,20,1
"6124",0.0378226475517559,22,10,24,0.143229934411111
"6125",0.999999999994589,22,18,26,1
"6126",1,12,8,20,1
"6127",0.691119427231433,22,14,26,1
"6128",2.49910106619181e-08,8,14,24,2.60447982781624e-06
"6129",0.0467625242269219,20,10,20,0.16804946206376
"6130",0.924741089955467,14,14,26,1
"6131",1,24,12,24,1
"6132",0.709668236709724,10,12,24,1
"6133",1,16,12,22,1
"6134",0.219960064457191,20,6,24,0.540436260530772
"6135",0.0520426702756231,8,18,26,0.182207624430835
"6136",0.985166800693733,18,10,20,1
"6137",0.988895726848063,26,14,28,1
"6138",0.999999999955492,4,16,24,1
"6139",0.133858285856675,20,8,20,0.370362528223544
"6140",0.000484326297465445,2,10,26,0.00521704106468807
"6141",0.934383008974433,14,18,24,1
"6142",0.826041720687471,14,10,24,1
"6143",0.320507668556748,22,12,24,0.718456516037049
"6144",0.0370598319078117,16,6,24,0.141043900742268
"6145",0.982958735998254,22,12,22,1
"6146",0.00261796765725982,16,10,28,0.0186980602636729
"6147",0.0187537697925828,20,8,22,0.0842103319715785
"6148",0.206205403387054,22,14,26,0.514526092330106
"6149",0.260789567919855,2,14,24,0.611671856040081
"6150",7.86106060428902e-05,10,8,24,0.00133211956527423
"6151",0.788134966962379,22,6,26,1
"6152",0.105516973261094,12,12,26,0.310785508149608
"6153",0.396585653640893,10,12,28,0.836374398723947
"6154",0.0822155582834776,16,14,20,0.258728679389323
"6155",0.506760439697375,18,16,28,0.999455300245289
"6156",0.117987111718474,10,20,26,0.33796308271902
"6157",0.581269132897944,6,10,26,1
"6158",0.0262860102613595,2,8,20,0.108887990834237
"6159",0.760069614607184,6,10,28,1
"6160",0.92934958093463,8,12,28,1
"6161",1,10,14,26,1
"6162",0.873132585777009,16,8,28,1
"6163",0.103066193377492,28,16,28,0.305654686833985
"6164",0.3904566612253,22,12,22,0.82763576360739
"6165",0.0302624086644275,8,10,20,0.121287146887276
"6166",0.00406202670591348,2,6,20,0.0260117894703106
"6167",1,16,10,26,1
"6168",1,12,10,22,1
"6169",0.00027248424428987,20,18,26,0.0034455894429617
"6170",0.0089567190659745,8,14,20,0.0473314025436829
"6171",0.92895389948084,16,10,28,1
"6172",0.00352499454147959,14,14,20,0.0234611930472292
"6173",0.97729985196844,18,18,28,1
"6174",0.800786042537372,22,16,24,1
"6175",0.0122314641601409,18,16,28,0.0606529305260596
"6176",0.000728686571696342,10,12,24,0.00709731640625736
"6177",0.0661823379528949,22,16,24,0.219252004884478
"6178",0.027392218727429,24,18,28,0.112390776707752
"6179",0.959129742922749,12,10,28,1
"6180",0.348188610526246,20,18,28,0.763134728924155
"6181",0.22222183828348,10,8,26,0.544069363659593
"6182",0.11133924105839,6,10,28,0.323439848705278
"6183",0.964814820038515,2,6,26,1
"6184",0.049190113842261,18,16,24,0.174417795211601
"6185",0.445250318422171,4,6,20,0.911491321359907
"6186",0.999999999999999,10,8,20,1
"6187",0.0994122673259841,18,6,22,0.296930932691368
"6188",0.0955462980267259,20,14,26,0.288713270899505
"6189",0.00281960014052156,16,12,20,0.0196704668484139
"6190",0.485610948787055,2,6,20,0.970776711100753
"6191",1,2,14,24,1
"6192",0.0137593078520913,10,10,20,0.0664121590112904
"6193",0.00193648653915333,4,12,24,0.0149123772528643
"6194",0.00139162079067483,22,16,24,0.0114271894997895
"6195",0.99232190877862,10,12,20,1
"6196",2.77877134718759e-08,20,12,22,2.80252536031678e-06
"6197",0.0112827861858975,10,12,26,0.056554117852038
"6198",0.0354545342451695,20,8,20,0.136387082519252
"6199",0.921798102331241,10,10,26,1
"6200",0.501783814615751,8,14,20,0.992928542022877
"6201",4.93882855559517e-07,2,8,22,2.66228404811522e-05
"6202",0.0140395774668577,10,8,28,0.0673341987902877
"6203",0.442283092061827,12,20,26,0.907199007598033
"6204",0.499051114994217,2,6,20,0.989086092570155
"6205",0.999999999997868,6,14,20,1
"6206",0.999999999997868,14,12,26,1
"6207",0.908069106112289,26,10,26,1
"6208",1,12,14,26,1
"6209",0.0247755060554464,20,16,26,0.104186348401047
"6210",0.00144696501315486,20,6,24,0.0117964435818219
"6211",2.14750700435415e-06,24,16,24,7.89903605778028e-05
"6212",0.0488967367225664,24,20,28,0.17350321351083
"6213",0.974870812693097,4,8,28,1
"6214",0.972898580693136,20,6,22,1
"6215",0.152083966075843,2,6,22,0.409112084264248
"6216",0.00976088572568292,16,18,24,0.0506302931917837
"6217",0.438290208383127,18,10,22,0.900870357988155
"6218",0.137737165907186,2,6,22,0.379052311109334
"6219",0.283886964627663,20,8,20,0.65419023026231
"6220",0.0115539584040625,2,10,20,0.0576821572060701
"6221",0.228419385694426,18,16,22,0.55232266772902
"6222",0.224217358169454,14,12,20,0.547240882370647
"6223",0.419454406696618,8,10,20,0.872537726238841
"6224",1,10,10,20,1
"6225",0.018009822751339,20,14,28,0.081932524259399
"6226",0.265977863654123,12,12,28,0.621161374950226
"6227",0.69518521147075,18,10,20,1
